"","Rnk","Vendor","G_Level_1","G_Level_2","G_Level_3","G_Level_4","Fleet","WagonNumber","MinTimestamp","MaxTimestamp","CallAttempts","CallSetupSuccesRatio","CallDropRatio","CstAverage","CstPercentile10","CstPoorRatio","SpeechTestsAttempts","SpeechPolqaAverage","SpeechPolqaPercentile90","SpeechTestsPoorRatio","HttpFdfsDlAttemptsCount","HttpFdfsUlAttemptsCount","HttpFdfsCompletedRatio","HttpFdttDlMdrPercentile10","HttpFdttDlMdrAverage","HttpFdttDlMdrPercentile90","HttpFdttUlMdrPercentile10","HttpFdttUlMdrAverage","HttpFdttUlMdrPercentile90","HttpBrowsingAttemptsCount","HttpBrowsingCompletedRatio","HttpBrowsingTransferRttAverage","StreamingAttemptsCount","StreamingCompletedRatio","StreamingVmosPercentile10","StreamingVmosAverage","StreamingTtfpAverage","StreamingTtfpPoorRatio","ApplicationAttemptsCount","ApplicationCompletedRatio","ApplicationTransferTimeAverage","ModuleVoiceTests","ModulePOLQATests","ModuleHTTPTTests","ModuleHTTPBTests","ModuleVSLTBTests","ModuleMAFBBTests","ranCallSetupSuccesRatio","ranCallDropRatio","ranCstAverage","ranCstPoorRatio","ranCstPercentile10","ranSpeechPolqaAverage","ranSpeechTestsPoorRatio","ranSpeechPolqaPercentile90","ranHttpFdfsCompletedRatio","ranHttpFdttDlMdrPercentile10","ranHttpFdttDlMdrAverage","ranHttpFdttDlMdrPercentile90","ranHttpFdttUlMdrPercentile10","ranHttpFdttUlMdrAverage","ranHttpFdttUlMdrPercentile90","ranHttpBrowsingCompletedRatio","ranHttpBrowsingTransferRttAverage","ranStreamingCompletedRatio","ranStreamingVmosPercentile10","ranStreamingVmosAverage","ranStreamingTtfpAverage","ranStreamingTtfpPoorRatio","ranApplicationCompletedRatio","ranApplicationTransferTimeAverage","maxCallSetupSuccesRatio","maxCallDropRatio","maxCstAverage","maxCstPoorRatio","maxCstPercentile10","maxSpeechPolqaAverage","maxSpeechTestsPoorRatio","maxSpeechPolqaPercentile90","maxHttpFdfsCompletedRatio","maxHttpFdttDlMdrPercentile10","maxHttpFdttDlMdrAverage","maxHttpFdttDlMdrPercentile90","maxHttpFdttUlMdrPercentile10","maxHttpFdttUlMdrAverage","maxHttpFdttUlMdrPercentile90","maxHttpBrowsingCompletedRatio","maxHttpBrowsingTransferRttAverage","maxStreamingCompletedRatio","maxStreamingVmosPercentile10","maxStreamingVmosAverage","maxStreamingTtfpAverage","maxStreamingTtfpPoorRatio","maxApplicationCompletedRatio","maxApplicationTransferTimeAverage","summCST","summPOLQA","summVoice","summHttpTDL","summHttpTUL","summHttpT","summHttpB","summVSLVS","summAPPFB","summData","totalCST","totalPOLQA","totalVoice","totalHttpTDL","totalHttpTUL","totalHttpT","totalHttpB","totalVSLVS","totalAPPFB","totalData"
"1",0,"ALL","ALL","","","","","",43222.5191812847,43271.6737615856,15516,0.980536220675,0.014131720783,4.88247586826552,3.66400003433228,0.012605316439,149732,4.139535,4.63,0.019160900809,12846,12824,0.980366186209,4.278,36.6677421089644,93.683151,4.643372,18.7988729589362,33.176842,91372,0.985652059711,40,12587,0.983872249145,3.70000004768372,3.92339548926791,1.346943,0.003472222222,13077,0.979047182075,4.86351862844647,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",100,"ALL","Drive","City","","","","",43222.5963198843,43271.6737615856,8659,0.991569465296,0.003494060097,4.56950081123553,3.65000009536743,0.005220417633,85538,4.238334,4.63,0.008627744394,7318,7309,0.993710261844,5.45596,40.2797154552834,100.8843,5.15994,19.5289852777397,33.10814,52053,0.996407507732,37,7158,0.995110366024,3.79999995231628,3.93986473541388,1.267878,0.001403902849,7477,0.991841647719,4.69816734088457,8659,85538,14627,52053,7158,7477,58.9872772066667,72.37945492725,18.8609983775289,8.259860789,7.34999990463257,8.095835,9.30875751135,4.7875,19.1613682458667,12.65745096,7.40862455987124,4.3407025,13.27030488,7.2212559515525,4.05180233333333,87.8445046392,3.76666666666667,53.2071342088,9.49999988079071,9.34966183853471,2.116061,2.3596097151,28.3683295438,13.9527489886731,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,34.4708590711615,22.19209251135,188.029683716428,24.4067780198712,24.5433631648858,68.1115094306237,91.6111713058667,76.5324666432254,42.3210785324731,278.576225912189,37.5,25,200,30,30,80,95,80,45,300
"3",200,"ALL","Walk","City","","","","",43224.7203942593,43253.6828751157,2150,0.990232558139,0.005636449037,4.81581848390107,3.68219993114471,0.005628517823,21097,4.259645,4.63,0.006588614494,1807,1800,0.980593290823,6.807262,51.9448073487848,103.982636,4.359735,22.3234804530011,46.600995,12851,0.989806240759,43,1760,0.994886363636,3.79999995231628,3.97939175425224,1.338092,0.002284408909,1825,0.98301369863,4.90499498327759,2150,21097,3607,12851,1760,1825,29.2151162789583,35.386331611125,9.18418151609893,4.06191369616667,3.65890003442764,4.07455625,4.883780869425,2.39375,8.7062193882,6.413857506,3.88414911329377,2.18326098333333,6.53432661,3.77164064730087,2.138341625,41.9418722277,1.78333333333333,26.5624999999333,4.74999994039536,4.7242396928153,1.040477,1.13577955455,13.301369863,6.82125376254181,31.25,37.5,10,5,3.75,4.375,5.625,2.5,10,7.875,4.625,2.5,7.875,4.625,2.5,45,2.5,27.5,5,5,1.25,1.25,15,7.5,16.9049952466932,11.352087119425,92.8585302562016,12.4812676026271,12.4443088823009,33.631795873128,43.7252055610333,38.212996187694,20.1226236255418,135.692621247397,18.75,12.5,100,15,15,40,47.5,40,22.5,150
"4",300,"ALL","Drive","Connecting Roads","","","","",43222.5191812847,43270.5525756944,3402,0.980893592004,0.012586155229,4.9087042932073,3.64000010490417,0.011911852293,32916,4.043398,4.63,0.022420707254,2820,2814,0.974618388356,4.89693,26.0600763552725,56.08145,4.867796,17.3980089560243,27.79554,20035,0.978587471924,37,2805,0.981818181818,3.70000004768372,3.91887797262674,1.339611,0.004357298474,2866,0.968248429867,4.88893225225226,3402,32916,5634,20035,2805,2866,16.3616990005,19.668115073475,5.45477742407562,1.8088147707,2.20799996852875,2.2825485,2.32737878238,1.43625,4.98473553424,3.6501318,1.40561498707118,1.1059548,3.9590053776,1.92377332730123,1.09418592,23.14574494632,1.13,14.49999999998,2.77500003576279,2.78915847947005,0.62405835,0.61928104578,7.12581585319059,4.09998048648648,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,9.47159216330437,6.04617728238,51.5475835196594,6.16170158707118,6.97696462490123,18.1234017462124,24.27574494632,21.3074979109928,11.2257963396771,74.9324409432023,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"5",400,"ALL","Walk","Train Route","","","","",43222.6446885764,43252.5586034606,1305,0.890421455938,0.112736660929,7.1738026660249,3.84699988365173,0.079933388842,10181,3.371381,4.59,0.123170611924,901,901,0.889567147613,0.875581,11.7788951572327,28.846633,2.09965,10.6039329645542,20.64921,6433,0.912327063578,65,864,0.875,3,3.65498456406215,2.1391,0.022486772486,909,0.899889988998,6.18541809290953,1305,10181,1802,6433,864,909,7.61685823752,3.7263339071,2.57397191145339,0.40133222316,1.43060002326965,1.06662966666667,0,0.9475,3.116537180904,0.48074368,0.782311612578617,0.423940142222222,2.64700416,1.4544943911493,0.452102060606061,14.843774288808,0.566666666666667,8.25,1.33333333333333,1.72749228203107,0.35352,0.377816970411852,4.798679867976,2.35055517522412,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,4.40590415788304,2.01412966666667,17.7632259691697,1.68699543480084,4.55360061175536,9.3571332274602,15.4104409554747,12.0421625857763,7.14923504320013,43.9589718119112,7.5,5,40,6,6,16,19,16,9,60
"6",601,"Ericsson","Drive","City","","","","",43234.8325938773,43271.6737615856,4491,0.989311957247,0.004951609273,4.82235749218555,3.89589991569519,0.006263982102,44199,4.15492,4.63,0.011764972058,3836,3834,0.990091264667,5.69544,44.4774516644686,111.14823,4.120369,17.0556111638388,28.274577,27415,0.994783877439,38,3682,0.994296577946,3.79999995231628,3.97850084076876,1.280013,0.001912045889,3932,0.988555442522,4.92395189091844,8659,85538,14627,52053,7158,7477,58.0466488529167,71.28629304525,18.3552850156289,7.912005966,7.10410008430481,7.8873,8.8235027942,4.7875,18.6788352889333,12.68762544,7.53805475965445,4.42623525,13.008332988,6.28264218525165,3.72393232,86.8703264634,3.73333333333333,52.9087452468667,9.49999988079071,9.4462521019219,2.1099935,2.3087954111,27.7110885044,13.6140721636223,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,33.3713910659337,21.4983027942,184.2026357583,24.6519154496544,23.0149074932517,66.3456582318394,90.6036597967333,76.2737861406793,41.3251606680223,274.548264837274,37.5,25,200,30,30,80,95,80,45,300
"7",602,"Huawei","Drive","City","","","","",43222.5963198843,43263.510055787,4168,0.994001919385,0.001930967897,4.29714674765805,3.55999994277954,0.004096385542,41339,4.327519,4.64,0.005273470572,3482,3475,0.997700158114,5.328558,35.8592660194445,89.64293,7.849414,22.1801836743393,41.355548,24638,0.998214140758,35,3476,0.995972382048,3.59999990463257,3.89900777940458,1.255046,0.000866551126,3545,0.995486600846,4.44947803910457,8659,85538,14627,52053,7158,7477,60.00079974375,73.55177407725,19.4057065046839,8.63453815266667,7.44000005722046,8.3187975,10.0634691213,4.8,19.6933544152,12.641398308,6.59364654062866,4.24702441666667,13.948052328,7.53444465991759,4.18925913333333,88.9284844548,3.83333333333333,53.5232067509333,8.99999976158142,9.24751944851145,2.122477,2.4133448874,29.0973201692,14.3257829413431,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,35.480244714571,23.1822666213,192.215085156871,23.4820692652953,25.6717561212509,68.8471798017463,92.7618177881333,76.3065478484262,43.4231031105432,281.338648548849,37.5,25,200,30,30,80,95,80,45,300
"8",701,"Ericsson","Walk","City","","","","",43224.7203942593,43251.4311336111,1450,0.995172413793,0.005544005544,5.03912240868617,3.86949992179871,0.007607192254,14321,4.233161,4.63,0.006493959919,1207,1201,0.97965116279,8.13626,56.3655150975403,107.741706,3.597296,21.3991734435963,44.810418,8630,0.989107763615,46,1162,0.994836488812,3.79999995231628,3.98999997540329,1.321626,0.000865051903,1222,0.97954173486,4.96716457811195,2150,21097,3607,12851,1760,1825,30.2442528735417,35.420997921,8.96087759131383,3.73213462433333,3.56525003910065,4.04145125,4.8944295091125,2.39375,8.64341085266667,6.49758438,3.95230169108708,2.198923775,6.438259296,3.74314118117755,2.12342015,41.7323290845,1.73333333333333,26.5533562822,4.74999994039536,4.73749996925411,1.0445935,1.20674740485,12.954173486,6.77462656641604,31.25,37.5,10,5,3.75,4.375,5.625,2.5,10,7.875,4.625,2.5,7.875,4.625,2.5,45,2.5,27.5,5,5,1.25,1.25,15,7.5,16.2582622547478,11.3296307591125,93.253143808402,12.6488098460871,12.3048206271776,33.5970413259313,43.4656624178333,38.2921970966995,19.728800052416,135.08370089288,18.75,12.5,100,15,15,40,47.5,40,22.5,150
"9",702,"Huawei","Walk","City","","","","",43238.6573962847,43253.6828751157,700,0.98,0.00583090379,4.3451224558555,3.57200002670288,0.001457725947,6776,4.315621,4.64,0.006788665879,600,599,0.982485404503,5.788405,43.1108845762712,94.461247,7.247406,24.1799676149915,51.346248,4221,0.991234304667,37,598,0.994983277591,3.79999995231628,3.95878149601592,1.370084,0.005042016806,603,0.990049751243,4.78034338358459,2150,21097,3607,12851,1760,1825,27.0833333333333,35.31341107875,9.6548775441445,4.7570456755,3.71399998664856,4.14452625,4.8612750886125,2.4,8.8323603002,6.349669515,3.74795947055085,2.14358852916667,6.898173156,3.82888233479557,2.1778854,42.3702914001,1.88333333333333,26.58026755835,4.74999994039536,4.6984768700199,1.032479,0.9990662932,14.0049751243,6.91474246231156,31.25,37.5,10,5,3.75,4.375,5.625,2.5,10,7.875,4.625,2.5,7.875,4.625,2.5,45,2.5,27.5,5,5,1.25,1.25,15,7.5,18.1259232062931,11.4058013386125,91.9284689569889,12.2412175147175,12.9049408907956,33.9785187057131,44.2536247334333,38.0602896619653,20.9197175866116,137.212150687723,18.75,12.5,100,15,15,40,47.5,40,22.5,150
"10",801,"Ericsson","Drive","Connecting Roads","","","","",43234.7196304282,43270.5525756944,1427,0.967063770147,0.013768115942,5.44098996072794,3.95660004615784,0.018651362984,13597,3.828628,4.62,0.031183349268,1146,1142,0.961975524475,4.807465,26.462591238698,55.54164,3.385124,14.6230607310469,25.527221,8133,0.965695315381,43,1133,0.968225948808,3.79999995231628,3.95653142435722,1.439899,0.007292616226,1163,0.957007738607,5.09854627133872,3402,32916,5634,20035,2805,2866,14.632971268375,19.40217391305,5.13540602356324,1.1348637016,2.11301998615265,2.121471,2.06449952196,1.4325,4.57342657341177,3.5374059,1.42913033026078,1.09299936,3.8469153744,1.60785614476534,0.985306608,21.0530518366447,1.07,13.0622501427388,2.84999996423721,2.81739856826792,0.60901515,0.569431783653333,6.64973951747294,4.00565417789758,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,8.38328971131589,5.61847052196,48.0369054147009,6.05953559026078,6.44007812716534,17.0730402908379,22.1230518366447,19.9080956088973,10.6553936953705,69.7595814317504,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"11",802,"Huawei","Drive","Connecting Roads","","","","",43222.5191812847,43263.5857843056,1975,0.990886075949,0.011752682677,4.53090071860253,3.58100008964539,0.007128309572,19319,4.194556,4.64,0.016253429266,1674,1672,0.983263598326,4.933765,25.8012499244186,56.528688,7.344408,19.2184012788632,28.523732,11902,0.987397076121,33,1672,0.991028708133,3.59999990463257,3.89394988780577,1.273216,0.002414001207,1703,0.97592483852,4.74855896510228,3402,32916,5634,20035,2805,2866,17.610759493625,19.855646397675,5.68145956883848,2.2871690428,2.22569997310638,2.395917,2.51239712202,1.44,5.33054393304,3.6965439,1.39049407453182,1.116688512,4.1462372448,2.13101799174751,1.129139136,24.73147370178,1.17,15.51315789463,2.69999992847443,2.77046241585433,0.6340176,0.67757996379,7.5554903112,4.16314846570397,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,10.1943285847449,6.34831412202,54.0090485980649,6.20372648653183,7.40639437254751,18.9406647921193,25.90147370178,22.2952178027488,11.718638776904,78.8559950735521,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"12",901,"Ericsson","Walk","Train Route","","","","",43223.4638484028,43251.6601997338,603,0.900497512437,0.116022099447,8.14278092569681,4.11199998855591,0.102473498233,4735,3.218897,4.56,0.104329461457,425,426,0.884841363102,1.000512,13.342559253012,31.831072,1.411333,7.95457958937197,15.969184,3042,0.890861275476,78,405,0.888888888888,3.07000005245209,3.69414814412594,2.356277,0.036111111111,421,0.847980997624,6.65114285714285,1305,10181,1802,6433,864,909,8.01990049748,3.3977900553,2.05718350629503,0,1.37760000228882,0.948031,0,0.94,3.078730904816,0.64065536,0.907404740240964,0.476996835555556,2.5765204992,1.11273273429952,0.338646884848485,14.071005917136,0.48,8.555555555536,1.42666673660278,1.74707407206297,0.337725309090909,0.337448559671111,4.175771971488,2.22636190476191,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,3.43478350858385,1.888031,16.7405050613639,2.02505693579652,4.027900118348,9.13168795896052,14.551005917136,12.4044702329638,6.40213387624991,42.4892979853102,7.5,5,40,6,6,16,19,16,9,60
"13",902,"Huawei","Walk","Train Route","","","","",43222.6446885764,43252.5586034606,702,0.881766381766,0.1098546042,6.31011495740395,3.73999996185303,0.059842519685,5446,3.503957,4.61,0.139551964744,476,475,0.893796004206,0.75538,10.5749608348794,22.591338,3.218624,12.7254654545455,22.311396,3391,0.931583603656,53,459,0.862745098039,3,3.6193813094587,1.941666,0.010101010101,488,0.944672131147,5.82475921908893,1305,10181,1802,6433,864,909,7.27065527064,4.01453958,3.03460535605123,0.8031496063,1.45200000762939,1.16974433333333,0,0.9525,3.150368033648,0.3268864,0.685996866790353,0.312734897777778,2.7615870976,1.50541117090909,0.492397478787879,15.537009731616,0.646666666666667,7.980392156858,1.33333333333333,1.70969065472935,0.367878836363636,0.43265993266,5.336065573764,2.45257223427332,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,5.28975496998062,2.12224433333333,18.697194153954,1.32561816456813,4.75939574729697,9.2353819455131,16.1836763982827,11.8239549139443,7.78863780803732,45.0316510657774,7.5,5,40,6,6,16,19,16,9,60
"14",2100,"ALL","Drive","City","Big Cities","","","",43224.4099102894,43271.6737615856,4482,0.993306559571,0.00247079964,4.51564643970798,3.69400000572205,0.00447828034,44399,4.288632,4.64,0.006441586522,3778,3775,0.995101284257,6.524514,48.9111731892181,114.147602,5.41807,20.3243621399622,38.83006,26903,0.996691818756,34,3746,0.996796583021,3.79999995231628,3.94900149295339,1.250444,0.001071237279,3855,0.993514915693,4.8432817232376,8659,85538,14627,52053,7158,7477,59.7110664879167,73.14690027,18.968707120584,8.50723988666667,7.30599999427795,8.22158,9.80064303255,4.8,19.3468379009333,12.792088764,7.67476117333422,4.45123001666667,13.33535364,7.42000233196433,4.14716766666667,88.0150912536,3.86666666666667,53.8254137743667,9.49999988079071,9.37250373238347,2.124778,2.3928762721,28.7029831386,13.7350774151436,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,34.7819470015287,22.82222303255,190.462136791995,24.9180799540009,24.902523638631,69.1674414935652,91.8817579202667,77.2155716596409,42.4380605537436,280.702831627216,37.5,25,200,30,30,80,95,80,45,300
"15",2200,"ALL","Drive","City","Medium Cities","","","",43223.3623502083,43270.5287800579,2375,0.993684210526,0.005508474576,4.50295866616715,3.62400007247925,0.003374103753,23466,4.205737,4.63,0.010909400835,2046,2042,0.993639921722,5.19834,34.6628746016417,91.96856,4.756295,19.0715507261209,30.427398,14560,0.996497252747,40,1937,0.994321115126,3.70000004768372,3.9122144136102,1.26286,0.001557632398,2098,0.988560533841,4.51387801350048,8659,85538,14627,52053,7158,7477,59.8684210525,70.868644068,18.9940826676657,8.875298749,7.37599992752075,8.0143425,8.9090599165,4.7875,19.1519895629333,12.62499084,6.36066505400391,4.26640466666667,13.16858634,7.04766540375868,4.0071233,87.8983516482,3.66666666666667,52.9177422128667,9.25000011920929,9.28053603402551,2.11857,2.3442367602,27.7121067682,14.2291829797493,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,35.2453813441865,21.7109024165,187.693348881186,23.2520605606706,24.2233750437587,66.6274251673626,91.5650183148666,75.9110851263015,41.9412897479493,276.04481835648,37.5,25,200,30,30,80,95,80,45,300
"16",2300,"ALL","Drive","City","Small Cities","","","",43222.5963198843,43252.6189277315,1802,0.984461709211,0.003382187147,4.79287997511619,3.60199999809265,0.009534492428,17673,4.155256,4.63,0.011090363831,1494,1492,0.990288010716,4.307342,27.1140481182454,65.70074,5.671559,18.2253220351105,28.350637,10590,0.995561850802,40,1475,0.991864406779,3.79999995231628,3.95294598431434,1.318981,0.002050580997,1524,0.992125984251,4.58337103174604,8659,85538,14627,52053,7158,7477,56.02571217125,72.46335963975,18.4142400497676,6.82183585733333,7.39800000190735,7.88814,8.8909636169,4.7875,18.7050680954667,9.6908364,4.89063042302673,4.04750616666667,13.399232868,6.72653246460605,3.73610192,87.3371104812,3.66666666666667,52.0169491523,9.49999988079071,9.38236496078585,2.0905095,2.2949419003,28.4251968502,14.1249434523809,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,32.6340759090083,21.5666036169,182.689751336908,18.6289729896934,23.8618672526061,61.1959083377661,91.0037771478667,75.2847653941766,42.5501403025809,270.03459118239,37.5,25,200,30,30,80,95,80,45,300
"17",3100,"ALL","Walk","City","Big Cities","","","",43224.7203942593,43253.6828751157,2150,0.990232558139,0.005636449037,4.81581848390107,3.68219993114471,0.005628517823,21097,4.259645,4.63,0.006588614494,1807,1800,0.980593290823,6.807262,51.9448073487848,103.982636,4.359735,22.3234804530011,46.600995,12851,0.989806240759,43,1760,0.994886363636,3.79999995231628,3.97939175425224,1.338092,0.002284408909,1825,0.98301369863,4.90499498327759,2150,21097,3607,12851,1760,1825,29.2151162789583,35.386331611125,9.18418151609893,4.06191369616667,3.65890003442764,4.07455625,4.883780869425,2.39375,8.7062193882,6.413857506,3.88414911329377,2.18326098333333,6.53432661,3.77164064730087,2.138341625,41.9418722277,1.78333333333333,26.5624999999333,4.74999994039536,4.7242396928153,1.040477,1.13577955455,13.301369863,6.82125376254181,31.25,37.5,10,5,3.75,4.375,5.625,2.5,10,7.875,4.625,2.5,7.875,4.625,2.5,45,2.5,27.5,5,5,1.25,1.25,15,7.5,16.9049952466932,11.352087119425,92.8585302562016,12.4812676026271,12.4443088823009,33.631795873128,43.7252055610333,38.212996187694,20.1226236255418,135.692621247397,18.75,12.5,100,15,15,40,47.5,40,22.5,150
"18",4100,"ALL","Drive","Connecting Roads","Highway","","","",43222.5247565741,43270.5507273958,2257,0.98316349136,0.006759801712,4.77740644971067,3.61629998683929,0.010295434198,22025,4.043892,4.63,0.023881952326,1877,1873,0.982666666666,5.28622,25.0891298936736,52.47331,5.454606,17.6248813090129,27.738118,13358,0.984129360682,36,1873,0.985050720768,3.70000004768372,3.91094848754283,1.295918,0.00216802168,1910,0.975916230366,4.86230525751074,3402,32916,5634,20035,2805,2866,16.64543642,20.9790446148,5.5335561301736,1.9704565802,2.21511000394821,2.282919,2.28354143022,1.43625,5.30666666664,3.790819116,1.34889127273567,1.01935944,4.0033682136,1.949601872103,1.091429664,24.14328492276,1.14,14.85557928448,2.77500003576279,2.78321136565712,0.6306123,0.6849593496,7.55497382196,4.11196263412017,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,9.71912271432181,6.00271043022,53.3463141793418,6.15906982873567,7.044399749703,18.5101362450787,25.28328492276,21.7293623354999,11.6669364560802,77.1897199594188,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"19",4200,"ALL","Drive","Connecting Roads","Roads","","","",43222.5191812847,43270.5525756944,1145,0.976419213973,0.024150268336,5.16966459780825,3.73060004711151,0.01512455516,10891,4.042397,4.63,0.019465613809,943,941,0.958598726114,4.167188,27.9927221693122,68.233648,4.077694,16.9447505787781,27.946616,6677,0.967500374419,40,932,0.975321888412,3.70000004768372,3.93497247205447,1.428294,0.008800880088,956,0.952928870292,4.943413830955,3402,32916,5634,20035,2805,2866,15.802401746625,17.0661896244,5.29820124131505,1.487544484,2.18081998586655,2.28179775,2.41603158573,1.43625,4.47808167851294,2.73065688,1.5185221898914,1.22058412,3.8992736664,1.8721716043532,1.101437568,21.2824005144141,1.1,13.78540772532,2.77500003576279,2.80122935404085,0.6107559,0.549321598826667,6.47698744766118,4.07546377607025,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,8.96656571118159,6.13407933573,47.9692364179366,5.4697631898914,6.8728828387532,16.8207277071575,22.3824005144141,20.5217146139503,10.5524512237314,70.2772940592534,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"20",5000,"ALL","Walk","Train Route","Train","","","",43222.6446885764,43252.5586034606,1305,0.890421455938,0.112736660929,7.1738026660249,3.84699988365173,0.079933388842,10181,3.371381,4.59,0.123170611924,901,901,0.889567147613,0.875581,11.7788951572327,28.846633,2.09965,10.6039329645542,20.64921,6433,0.912327063578,65,864,0.875,3,3.65498456406215,2.1391,0.022486772486,909,0.899889988998,6.18541809290953,1305,10181,1802,6433,864,909,7.61685823752,3.7263339071,2.57397191145339,0.40133222316,1.43060002326965,1.06662966666667,0,0.9475,3.116537180904,0.48074368,0.782311612578617,0.423940142222222,2.64700416,1.4544943911493,0.452102060606061,14.843774288808,0.566666666666667,8.25,1.33333333333333,1.72749228203107,0.35352,0.377816970411852,4.798679867976,2.35055517522412,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,4.40590415788304,2.01412966666667,17.7632259691697,1.68699543480084,4.55360061175536,9.3571332274602,15.4104409554747,12.0421625857763,7.14923504320013,43.9589718119112,7.5,5,40,6,6,16,19,16,9,60
"21",6101,"Ericsson","Drive","City","Big Cities","","","",43236.5806494097,43271.6737615856,2671,0.989517034818,0.003026863412,4.770008659282,3.91149997711182,0.006024096385,26343,4.223085,4.63,0.0080476787,2269,2269,0.993389158219,7.323676,55.1485342964935,124.139534,4.59603,18.2908659224599,33.712804,16201,0.995000308622,35,2240,0.995535714285,3.90000009536743,3.98905453393278,1.257928,0.001793721973,2323,0.991390443392,4.99314285714286,8659,85538,14627,52053,7158,7477,58.1320978408333,72.729852441,18.459982681436,7.99196787166667,7.08850002288818,8.0577125,9.4392722925,4.7875,19.1185544292,12.892783176,7.86707980747522,4.53449611666667,13.12819956,6.75140552954888,4.06188006666667,87.0001851732,3.83333333333333,53.3630952378333,9.75000023841858,9.47263633483194,2.121036,2.3206278027,28.2780886784,13.5102857142857,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,33.5404505759908,22.2844847925,186.686885650324,25.2943591001419,23.9414851562155,68.3543986855574,90.8335185065333,77.0273956137839,41.7883743926857,278.00368719856,37.5,25,200,30,30,80,95,80,45,300
"22",6102,"Huawei","Drive","City","Big Cities","","","",43224.4099102894,43262.8266644213,1811,0.998895637769,0.001658374792,4.14239447551538,3.57890000343323,0.002209944751,18056,4.384262,4.64,0.004098360655,1509,1506,0.99767827529,5.464803,39.5050322423025,96.892933,8.930698,23.4562533630748,46.768296,10702,0.999252476172,33,1506,0.998671978751,3.20000004768372,3.88961433777784,1.239348,0,1532,0.996736292428,4.61726326129666,8659,85538,14627,52053,7158,7477,62.0398490704167,73.756218906,19.7152110489692,9.26335174966667,7.42109999656677,8.460655,10.327868852625,4.8,19.6904367053333,12.658565178,7.30361154192206,4.30744110833333,14.220535896,7.61313562405628,4.2794716,89.5514857032,3.9,54.5130588753667,8.00000011920929,9.22403584444459,2.130326,2.5,29.3472584856,14.074105108055,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,36.3996627952027,23.588523852625,195.784254624244,24.2696178282554,26.1131431200563,70.073197653645,93.4514857032,76.3674208390206,43.421363593655,283.313467789521,37.5,25,200,30,30,80,95,80,45,300
